Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,070037,1962,10,20,17.2,1,Y
IDCJAC0010,070037,1962,10,21,16.7,1,Y
IDCJAC0010,070037,1962,10,22,17.2,1,Y
IDCJAC0010,070037,1962,10,23,16.7,1,Y
IDCJAC0010,070037,1962,10,24,13.3,1,Y
IDCJAC0010,070037,1962,10,25,13.3,1,Y
IDCJAC0010,070037,1962,10,26,21.1,1,Y
IDCJAC0010,070037,1962,10,27,25.6,1,Y
IDCJAC0010,070037,1962,10,28,26.7,1,Y
IDCJAC0010,070037,1962,10,29,13.3,1,Y
IDCJAC0010,070037,1962,10,30,16.1,1,Y
IDCJAC0010,070037,1962,10,31,21.7,1,Y
IDCJAC0010,070037,1962,11,01,17.8,1,Y
IDCJAC0010,070037,1962,11,02,17.8,1,Y
IDCJAC0010,070037,1962,11,03,17.8,1,Y
IDCJAC0010,070037,1962,11,04,17.2,1,Y
IDCJAC0010,070037,1962,11,05,21.1,1,Y
IDCJAC0010,070037,1962,11,06,24.4,1,Y
IDCJAC0010,070037,1962,11,07,26.7,1,Y
IDCJAC0010,070037,1962,11,08,15.6,1,Y
IDCJAC0010,070037,1962,11,09,20.0,1,Y
IDCJAC0010,070037,1962,11,10,24.4,1,Y
IDCJAC0010,070037,1962,11,11,26.7,1,Y
IDCJAC0010,070037,1962,11,12,25.6,1,Y
IDCJAC0010,070037,1962,11,13,25.0,1,Y
IDCJAC0010,070037,1962,11,14,26.7,1,Y
IDCJAC0010,070037,1962,11,15,32.2,1,Y
IDCJAC0010,070037,1962,11,16,31.7,1,Y
IDCJAC0010,070037,1962,11,17,31.7,1,Y
IDCJAC0010,070037,1962,11,18,30.0,1,Y
IDCJAC0010,070037,1962,11,19,25.0,1,Y
IDCJAC0010,070037,1962,11,20,30.0,1,Y
IDCJAC0010,070037,1962,11,21,17.8,1,Y
IDCJAC0010,070037,1962,11,22,23.3,1,Y
IDCJAC0010,070037,1962,11,23,25.6,1,Y
IDCJAC0010,070037,1962,11,24,23.3,1,Y
IDCJAC0010,070037,1962,11,25,22.8,1,Y
IDCJAC0010,070037,1962,11,26,28.9,1,Y
IDCJAC0010,070037,1962,11,27,32.8,1,Y
IDCJAC0010,070037,1962,11,28,30.6,1,Y
IDCJAC0010,070037,1962,11,29,30.6,1,Y
IDCJAC0010,070037,1962,11,30,32.8,1,Y
IDCJAC0010,070037,1962,12,01,35.6,1,Y
IDCJAC0010,070037,1962,12,02,36.7,1,Y
IDCJAC0010,070037,1962,12,03,27.8,1,Y
IDCJAC0010,070037,1962,12,04,20.0,1,Y
IDCJAC0010,070037,1962,12,05,14.4,1,Y
IDCJAC0010,070037,1962,12,06,13.3,1,Y
IDCJAC0010,070037,1962,12,07,20.0,1,Y
IDCJAC0010,070037,1962,12,08,21.1,1,Y
IDCJAC0010,070037,1962,12,09,27.2,1,Y
IDCJAC0010,070037,1962,12,10,27.2,1,Y
IDCJAC0010,070037,1962,12,11,25.6,1,Y
IDCJAC0010,070037,1962,12,12,20.0,1,Y
IDCJAC0010,070037,1962,12,13,25.6,1,Y
IDCJAC0010,070037,1962,12,14,16.7,1,Y
IDCJAC0010,070037,1962,12,15,21.7,1,Y
IDCJAC0010,070037,1962,12,16,29.4,1,Y
IDCJAC0010,070037,1962,12,17,33.9,1,Y
IDCJAC0010,070037,1962,12,18,32.8,1,Y
IDCJAC0010,070037,1962,12,19,24.4,1,Y
IDCJAC0010,070037,1962,12,20,26.7,1,Y
IDCJAC0010,070037,1962,12,21,25.6,1,Y
IDCJAC0010,070037,1962,12,22,26.7,1,Y
IDCJAC0010,070037,1962,12,23,29.4,1,Y
IDCJAC0010,070037,1962,12,24,28.3,1,Y
IDCJAC0010,070037,1962,12,25,16.1,1,Y
IDCJAC0010,070037,1962,12,26,16.1,1,Y
IDCJAC0010,070037,1962,12,27,16.7,1,Y
IDCJAC0010,070037,1962,12,28,24.4,1,Y
IDCJAC0010,070037,1962,12,29,25.6,1,Y
IDCJAC0010,070037,1962,12,30,24.4,1,Y
IDCJAC0010,070037,1962,12,31,25.0,1,Y
IDCJAC0010,070037,1963,01,01,,,
IDCJAC0010,070037,1963,01,02,,,
IDCJAC0010,070037,1963,01,03,,,
IDCJAC0010,070037,1963,01,04,,,
IDCJAC0010,070037,1963,01,05,,,
IDCJAC0010,070037,1963,01,06,,,
IDCJAC0010,070037,1963,01,07,,,
IDCJAC0010,070037,1963,01,08,,,
IDCJAC0010,070037,1963,01,09,,,
IDCJAC0010,070037,1963,01,10,,,
IDCJAC0010,070037,1963,01,11,,,
IDCJAC0010,070037,1963,01,12,,,
IDCJAC0010,070037,1963,01,13,,,
IDCJAC0010,070037,1963,01,14,,,
IDCJAC0010,070037,1963,01,15,,,
